txn_id,investor_id,city,investor_segment,fund_id,fund_name,category,txn_date,txn_type,amount_pkr
TXN000030,INV0005,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-01-18,Sell,57923.63
TXN004169,INV0495,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-01-19,Sell,910401.31
TXN003331,INV0395,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2024-01-19,Buy,44771.57
TXN000759,INV0095,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-01-20,Buy,117597.5
TXN000541,INV0069,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-01-21,Buy,56807.15
TXN002834,INV0340,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-01-21,Buy,29450.01
TXN000587,INV0075,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-01-21,Sell,863244.48
TXN000047,INV0006,Peshawar,Retail,F002,Meezan Islamic Income Fund,Income,2024-01-21,Dividend Reinvest,96380.39
TXN003873,INV0458,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-01-21,Buy,91707.17
TXN001895,INV0235,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2024-01-22,Buy,1087824.83
TXN000615,INV0078,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-01-23,Buy,118182.07
TXN000268,INV0031,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-01-23,Sell,746764.37
TXN002479,INV0298,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-01-23,Buy,115845.58
TXN000139,INV0017,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-01-23,Buy,83423.77
TXN000574,INV0073,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-01-23,Sell,52127.07
TXN000629,INV0080,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-01-24,Dividend Reinvest,138150.95
TXN003521,INV0414,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-01-24,Buy,96100.17
TXN002030,INV0251,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-01-24,Buy,59932.29
TXN001915,INV0237,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-01-24,Sell,109833.49
TXN002296,INV0280,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-01-24,Buy,105262.78
TXN001735,INV0215,Islamabad,Institutional,F004,Meezan Balanced Fund,Balanced,2024-01-25,Buy,12060212.65
TXN003147,INV0373,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2024-01-25,Buy,1409300.69
TXN002443,INV0295,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2024-01-25,Buy,1201235.02
TXN000225,INV0027,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-01-26,Buy,98367.22
TXN001066,INV0138,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2024-01-26,Buy,76581.81
TXN002414,INV0293,Quetta,Retail,F005,KSE Meezan Index Fund,Index,2024-01-26,Dividend Reinvest,130382.86
TXN000915,INV0116,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-01-27,Sell,110789.76
TXN002172,INV0268,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-01-27,Sell,52156.86
TXN000418,INV0049,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2024-01-29,Buy,788258.94
TXN000774,INV0098,Peshawar,Institutional,F006,Meezan Gold Fund,Commodity,2024-01-29,Buy,5064929.66
TXN001351,INV0172,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2024-01-29,Buy,648359.31
TXN002998,INV0357,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-01-30,Buy,71592.21
TXN003134,INV0371,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-01-30,Sell,79361.01
TXN001544,INV0193,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2024-01-30,Buy,807352.57
TXN002974,INV0354,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2024-01-31,Buy,1045332.74
TXN003160,INV0374,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-01-31,Sell,128371.87
TXN002804,INV0337,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-01-31,Dividend Reinvest,119476.73
TXN000831,INV0105,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-02-01,Buy,1127510.56
TXN002053,INV0253,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-02-01,Sell,48981.44
TXN003457,INV0407,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-02-01,Buy,36138.22
TXN000546,INV0069,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-02-02,Sell,77545.24
TXN003073,INV0365,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-02-03,Buy,64687.66
TXN004153,INV0494,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-02-03,Buy,114286.01
TXN002423,INV0294,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-02-04,Buy,476485.31
TXN003114,INV0369,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-02-04,Sell,99617.36
TXN001494,INV0189,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-02-04,Sell,147947.39
TXN001607,INV0202,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-02-04,Buy,134074.81
TXN002236,INV0274,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2024-02-04,Sell,86431.71
TXN003140,INV0372,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-02-07,Buy,117335.04
TXN002709,INV0326,Karachi,Institutional,F004,Meezan Balanced Fund,Balanced,2024-02-08,Dividend Reinvest,4924145.33
TXN001263,INV0158,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-02-08,Buy,133457.73
TXN000770,INV0098,Peshawar,Institutional,F002,Meezan Islamic Income Fund,Income,2024-02-09,Dividend Reinvest,12006027.75
TXN003455,INV0407,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-02-09,Buy,147472.74
TXN003392,INV0401,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-02-09,Buy,56458.85
TXN000588,INV0075,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-02-09,Sell,461582.14
TXN002518,INV0303,Lahore,Institutional,F004,Meezan Balanced Fund,Balanced,2024-02-10,Buy,14561414.91
TXN001379,INV0175,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-02-10,Buy,392706.17
TXN004118,INV0490,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-02-11,Sell,129452.96
TXN002718,INV0327,Faisalabad,HNI,F003,Meezan Cash Fund,Money Market,2024-02-11,Buy,481348.53
TXN002926,INV0350,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-02-11,Buy,1207444.64
TXN002903,INV0347,Karachi,Institutional,F005,KSE Meezan Index Fund,Index,2024-02-12,Buy,11663070.76
TXN003289,INV0389,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2024-02-13,Buy,365179.4
TXN000406,INV0048,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2024-02-14,Sell,41676.2
TXN002694,INV0324,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-02-14,Sell,111870.63
TXN001623,INV0204,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-02-15,Dividend Reinvest,89342.06
TXN001316,INV0166,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2024-02-15,Buy,55289.39
TXN001841,INV0229,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-02-16,Buy,34131.95
TXN001878,INV0233,Peshawar,Institutional,F004,Meezan Balanced Fund,Balanced,2024-02-16,Sell,6376266.34
TXN001797,INV0224,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2024-02-18,Buy,1185467.79
TXN001409,INV0179,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-02-19,Sell,124945.54
TXN001596,INV0201,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-02-19,Buy,499944.79
TXN001974,INV0243,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2024-02-19,Buy,659808.7
TXN001244,INV0157,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-02-19,Dividend Reinvest,49897.48
TXN002839,INV0340,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-02-20,Buy,85271.67
TXN001353,INV0172,Islamabad,HNI,F006,Meezan Gold Fund,Commodity,2024-02-21,Buy,1223884.86
TXN003495,INV0410,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-02-21,Buy,131152.6
TXN004101,INV0488,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2024-02-22,Buy,1034008.06
TXN001909,INV0236,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-02-22,Sell,145483.36
TXN002214,INV0272,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-02-22,Sell,41783.38
TXN003744,INV0435,Islamabad,Institutional,F002,Meezan Islamic Income Fund,Income,2024-02-23,Buy,11371912.1
TXN000190,INV0023,Peshawar,Retail,F005,KSE Meezan Index Fund,Index,2024-02-24,Buy,120342.14
TXN001962,INV0241,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-02-24,Sell,90058.71
TXN002132,INV0265,Quetta,Institutional,F006,Meezan Gold Fund,Commodity,2024-02-24,Buy,5764193.05
TXN002299,INV0280,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-02-25,Buy,48519.55
TXN000763,INV0095,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-02-25,Sell,53064.41
TXN003412,INV0403,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-02-25,Buy,68567.39
TXN000886,INV0114,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-02-26,Buy,89562.68
TXN000752,INV0092,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-02-27,Sell,46955.74
TXN003128,INV0371,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-02-28,Sell,100454.51
TXN001020,INV0131,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-02-29,Sell,73610.83
TXN001365,INV0174,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2024-02-29,Buy,92019.92
TXN002918,INV0349,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-01,Buy,133682.35
TXN002590,INV0313,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2024-03-01,Sell,116640.83
TXN002531,INV0305,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-03-01,Buy,102380.47
TXN002994,INV0356,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2024-03-02,Buy,5925621.75
TXN002410,INV0292,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-03,Buy,28950.82
TXN000126,INV0016,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2024-03-03,Sell,8125871.97
TXN003971,INV0473,Islamabad,Institutional,F006,Meezan Gold Fund,Commodity,2024-03-03,Buy,9135863.74
TXN003692,INV0429,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-03-04,Sell,58205.84
TXN003901,INV0461,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2024-03-04,Sell,58701.08
TXN001292,INV0162,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-03-04,Buy,145206.47
TXN001900,INV0236,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-03-04,Sell,85840.31
TXN000308,INV0037,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-04,Sell,126471.16
TXN002703,INV0326,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-03-05,Buy,2707349.18
TXN004052,INV0482,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2024-03-05,Buy,3402490.66
TXN002650,INV0318,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-06,Sell,79507.75
TXN000340,INV0041,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-03-07,Buy,66633.58
TXN000542,INV0069,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-07,Buy,34128.69
TXN003556,INV0417,Lahore,Institutional,F003,Meezan Cash Fund,Money Market,2024-03-07,Sell,12115500.38
TXN000266,INV0031,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-03-08,Sell,1255290.67
TXN004073,INV0485,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-03-08,Buy,328709.72
TXN003789,INV0444,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-03-09,Sell,26399.2
TXN000577,INV0073,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-09,Dividend Reinvest,84865.11
TXN004049,INV0482,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2024-03-09,Buy,4102387.95
TXN003435,INV0404,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-09,Buy,124599.67
TXN003077,INV0365,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-03-10,Sell,41591.85
TXN002844,INV0341,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-03-10,Sell,1259668.79
TXN003491,INV0410,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2024-03-11,Dividend Reinvest,92848.38
TXN000531,INV0068,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-11,Dividend Reinvest,71703.11
TXN003346,INV0396,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-03-11,Dividend Reinvest,7312875.17
TXN000150,INV0019,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-03-11,Sell,122223.99
TXN001206,INV0153,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-03-11,Buy,145690.75
TXN002255,INV0276,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-03-12,Buy,63512.54
TXN000792,INV0100,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-03-12,Buy,36840.66
TXN003801,INV0446,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2024-03-13,Dividend Reinvest,84920.73
TXN000896,INV0114,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-03-13,Sell,36298.99
TXN003338,INV0395,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-13,Sell,96404.94
TXN003197,INV0378,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-13,Buy,109609.05
TXN001502,INV0190,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-03-14,Buy,123127.69
TXN003586,INV0420,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2024-03-15,Dividend Reinvest,107086.67
TXN001209,INV0153,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-03-15,Buy,45863.81
TXN002608,INV0314,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-15,Sell,140903.61
TXN000311,INV0037,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-03-16,Buy,139480.46
TXN000029,INV0004,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2024-03-17,Buy,105120.22
TXN000120,INV0015,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-17,Sell,135683.15
TXN002114,INV0263,Islamabad,HNI,F006,Meezan Gold Fund,Commodity,2024-03-18,Buy,873234.72
TXN002413,INV0293,Quetta,Retail,F003,Meezan Cash Fund,Money Market,2024-03-18,Sell,135220.82
TXN003170,INV0376,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-18,Dividend Reinvest,94554.94
TXN003748,INV0435,Islamabad,Institutional,F006,Meezan Gold Fund,Commodity,2024-03-19,Dividend Reinvest,5322685.21
TXN002319,INV0282,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-03-20,Sell,133231.93
TXN004031,INV0481,Faisalabad,Institutional,F004,Meezan Balanced Fund,Balanced,2024-03-20,Dividend Reinvest,6398652.45
TXN002073,INV0257,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-03-20,Buy,133072.84
TXN003095,INV0367,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2024-03-20,Buy,12615266.65
TXN002289,INV0279,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2024-03-22,Dividend Reinvest,1124886.25
TXN004100,INV0488,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2024-03-22,Buy,1119923.76
TXN002688,INV0324,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-03-22,Buy,131269.21
TXN003205,INV0379,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-03-23,Sell,115249.28
TXN000135,INV0017,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-03-23,Buy,136455.19
TXN001660,INV0206,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-03-24,Dividend Reinvest,96715.95
TXN000146,INV0019,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-24,Buy,55910.41
TXN003453,INV0407,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-03-25,Buy,39960.42
TXN000567,INV0072,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2024-03-25,Buy,551210.24
TXN002940,INV0351,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-03-25,Buy,99798.94
TXN000477,INV0059,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2024-03-26,Buy,1003078.69
TXN003572,INV0418,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2024-03-27,Buy,1350289.75
TXN001449,INV0185,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-03-27,Sell,95973.66
TXN002668,INV0321,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-03-28,Buy,126674.31
TXN001677,INV0208,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2024-03-28,Buy,258273.58
TXN001258,INV0158,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-03-29,Buy,136474.49
TXN001882,INV0233,Peshawar,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-03-29,Buy,7102950.4
TXN003012,INV0359,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2024-03-30,Buy,899923.77
TXN003484,INV0410,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-30,Buy,50116.51
TXN002138,INV0265,Quetta,Institutional,F005,KSE Meezan Index Fund,Index,2024-03-31,Buy,12679971.39
TXN002316,INV0282,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-03-31,Buy,33977.9
TXN004075,INV0485,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-03-31,Dividend Reinvest,1414214.53
TXN003809,INV0447,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-03-31,Sell,111056.46
TXN000843,INV0106,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-04-01,Sell,453320.64
TXN000874,INV0113,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2024-04-02,Dividend Reinvest,3752549.97
TXN003905,INV0462,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2024-04-02,Buy,1204549.56
TXN000006,INV0001,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-04-03,Sell,112267.42
TXN001255,INV0158,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-04-04,Sell,32471.89
TXN000345,INV0041,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-04-05,Sell,34419.16
TXN003251,INV0384,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-04-06,Buy,63080.12
TXN001554,INV0194,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-06,Sell,105974.07
TXN001630,INV0204,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-04-07,Buy,69088.96
TXN001012,INV0130,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-04-07,Buy,8504624.03
TXN002697,INV0325,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-04-08,Buy,132307.35
TXN001127,INV0144,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-04-08,Sell,97015.1
TXN000625,INV0079,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-04-08,Buy,415633.76
TXN003238,INV0382,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2024-04-08,Buy,83033.91
TXN000175,INV0022,Quetta,Retail,F005,KSE Meezan Index Fund,Index,2024-04-09,Sell,48942.62
TXN003178,INV0376,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-04-09,Sell,87788.08
TXN000031,INV0005,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-04-09,Buy,139078.48
TXN003262,INV0386,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2024-04-10,Dividend Reinvest,319134.28
TXN001724,INV0214,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-10,Buy,61033.91
TXN002145,INV0265,Quetta,Institutional,F004,Meezan Balanced Fund,Balanced,2024-04-11,Sell,9220050.08
TXN001822,INV0226,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-04-11,Buy,992520.16
TXN000919,INV0117,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-04-11,Dividend Reinvest,143365.42
TXN003560,INV0417,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2024-04-12,Sell,11691470.28
TXN003355,INV0398,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-04-12,Buy,32889.72
TXN002806,INV0338,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-12,Buy,103911.76
TXN000472,INV0058,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-04-13,Buy,306552.99
TXN003619,INV0422,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-04-14,Dividend Reinvest,80741.5
TXN001360,INV0173,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-14,Dividend Reinvest,140679.39
TXN004111,INV0489,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-04-14,Buy,3415162.84
TXN002859,INV0343,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-04-14,Buy,392798.29
TXN001572,INV0198,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-04-14,Buy,46680.96
TXN003849,INV0453,Faisalabad,Institutional,F005,KSE Meezan Index Fund,Index,2024-04-15,Buy,13522578.8
TXN001211,INV0154,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-04-15,Dividend Reinvest,37991.05
TXN002523,INV0303,Lahore,Institutional,F002,Meezan Islamic Income Fund,Income,2024-04-16,Buy,11794474.23
TXN000554,INV0070,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-04-16,Buy,1261847.73
TXN000038,INV0005,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-04-17,Buy,107468.85
TXN001225,INV0155,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2024-04-17,Buy,616153.27
TXN002840,INV0340,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-17,Buy,40654.67
TXN003451,INV0407,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-04-18,Buy,110165.22
TXN001285,INV0161,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-04-18,Sell,69745.42
TXN003875,INV0458,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-04-18,Buy,126663.22
TXN003264,INV0386,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-04-19,Buy,1273166.34
TXN002979,INV0355,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-04-19,Sell,329330.98
TXN000456,INV0055,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2024-04-19,Buy,10226355.33
TXN002201,INV0271,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2024-04-20,Buy,1478878.12
TXN000989,INV0127,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2024-04-20,Sell,841417.1
TXN001744,INV0216,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-04-20,Buy,83252.73
TXN003293,INV0389,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2024-04-20,Sell,1272194.71
TXN002757,INV0332,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-04-21,Buy,41961.34
TXN001457,INV0185,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-04-21,Buy,96834.78
TXN004144,INV0493,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-04-21,Buy,46965.62
TXN002009,INV0249,Peshawar,Retail,F003,Meezan Cash Fund,Money Market,2024-04-22,Buy,63349.28
TXN001657,INV0206,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-22,Buy,82255.09
TXN002872,INV0344,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-04-23,Buy,45318.61
TXN003202,INV0379,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-04-23,Buy,74928.68
TXN002552,INV0308,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2024-04-23,Buy,123168.98
TXN002550,INV0308,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2024-04-23,Sell,149177.08
TXN001085,INV0139,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-24,Buy,138287.95
TXN001536,INV0193,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2024-04-24,Buy,1379239.37
TXN003973,INV0473,Islamabad,Institutional,F004,Meezan Balanced Fund,Balanced,2024-04-25,Dividend Reinvest,12503493.08
TXN003723,INV0432,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-04-25,Sell,11373771.81
TXN001161,INV0147,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-25,Buy,67457.6
TXN000529,INV0067,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-04-25,Buy,396769.68
TXN003761,INV0437,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-04-25,Buy,111073.89
TXN003697,INV0429,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-04-25,Buy,48104.0
TXN000742,INV0091,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-26,Buy,98420.44
TXN003713,INV0431,Peshawar,Retail,F003,Meezan Cash Fund,Money Market,2024-04-26,Buy,40009.56
TXN002140,INV0265,Quetta,Institutional,F004,Meezan Balanced Fund,Balanced,2024-04-26,Dividend Reinvest,7721098.31
TXN002632,INV0317,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-04-26,Buy,31468.61
TXN001513,INV0191,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-04-26,Buy,1075834.11
TXN001245,INV0157,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-04-27,Buy,108250.99
TXN003311,INV0391,Quetta,Retail,F002,Meezan Islamic Income Fund,Income,2024-04-27,Buy,126812.43
TXN003489,INV0410,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-04-27,Sell,31889.44
TXN000499,INV0061,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-04-28,Buy,50909.72
TXN002241,INV0274,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2024-04-28,Dividend Reinvest,115280.66
TXN000375,INV0045,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2024-04-28,Sell,13783199.78
TXN004206,INV0499,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-04-29,Buy,386070.17
TXN003279,INV0388,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-04-30,Sell,133840.67
