date,fund_id,fund_name,category,shariah_compliant,nav
2020-11-06,F005,KSE Meezan Index Fund,Index,True,31.9557
2020-11-09,F005,KSE Meezan Index Fund,Index,True,31.8082
2020-11-10,F005,KSE Meezan Index Fund,Index,True,32.1977
2020-11-11,F005,KSE Meezan Index Fund,Index,True,32.1827
2020-11-12,F005,KSE Meezan Index Fund,Index,True,31.6959
2020-11-13,F005,KSE Meezan Index Fund,Index,True,32.5012
2020-11-16,F005,KSE Meezan Index Fund,Index,True,32.715
2020-11-17,F005,KSE Meezan Index Fund,Index,True,32.1958
2020-11-18,F005,KSE Meezan Index Fund,Index,True,32.0888
2020-11-19,F005,KSE Meezan Index Fund,Index,True,32.2127
2020-11-20,F005,KSE Meezan Index Fund,Index,True,33.0045
2020-11-23,F005,KSE Meezan Index Fund,Index,True,32.6089
2020-11-24,F005,KSE Meezan Index Fund,Index,True,33.1016
2020-11-25,F005,KSE Meezan Index Fund,Index,True,33.7839
2020-11-26,F005,KSE Meezan Index Fund,Index,True,33.5896
2020-11-27,F005,KSE Meezan Index Fund,Index,True,33.5497
2020-11-30,F005,KSE Meezan Index Fund,Index,True,33.1789
2020-12-01,F005,KSE Meezan Index Fund,Index,True,33.1714
2020-12-02,F005,KSE Meezan Index Fund,Index,True,33.2359
2020-12-03,F005,KSE Meezan Index Fund,Index,True,33.6014
2020-12-04,F005,KSE Meezan Index Fund,Index,True,34.1589
2020-12-07,F005,KSE Meezan Index Fund,Index,True,33.9094
2020-12-08,F005,KSE Meezan Index Fund,Index,True,33.1242
2020-12-09,F005,KSE Meezan Index Fund,Index,True,33.1952
2020-12-10,F005,KSE Meezan Index Fund,Index,True,33.4022
2020-12-11,F005,KSE Meezan Index Fund,Index,True,33.5913
2020-12-14,F005,KSE Meezan Index Fund,Index,True,33.53
2020-12-15,F005,KSE Meezan Index Fund,Index,True,33.6655
2020-12-16,F005,KSE Meezan Index Fund,Index,True,34.4102
2020-12-17,F005,KSE Meezan Index Fund,Index,True,34.6642
2020-12-18,F005,KSE Meezan Index Fund,Index,True,34.5799
2020-12-21,F005,KSE Meezan Index Fund,Index,True,34.4387
2020-12-22,F005,KSE Meezan Index Fund,Index,True,34.446
2020-12-23,F005,KSE Meezan Index Fund,Index,True,35.2623
2020-12-24,F005,KSE Meezan Index Fund,Index,True,35.2636
2020-12-25,F005,KSE Meezan Index Fund,Index,True,35.3399
2020-12-28,F005,KSE Meezan Index Fund,Index,True,35.2038
2020-12-29,F005,KSE Meezan Index Fund,Index,True,35.7919
2020-12-30,F005,KSE Meezan Index Fund,Index,True,36.7905
2020-12-31,F005,KSE Meezan Index Fund,Index,True,37.095
2021-01-01,F005,KSE Meezan Index Fund,Index,True,37.2247
2021-01-04,F005,KSE Meezan Index Fund,Index,True,37.3326
2021-01-05,F005,KSE Meezan Index Fund,Index,True,36.2658
2021-01-06,F005,KSE Meezan Index Fund,Index,True,36.7048
2021-01-07,F005,KSE Meezan Index Fund,Index,True,36.8577
2021-01-08,F005,KSE Meezan Index Fund,Index,True,37.1521
2021-01-11,F005,KSE Meezan Index Fund,Index,True,36.8984
2021-01-12,F005,KSE Meezan Index Fund,Index,True,36.8033
2021-01-13,F005,KSE Meezan Index Fund,Index,True,36.6957
2021-01-14,F005,KSE Meezan Index Fund,Index,True,37.2718
2021-01-15,F005,KSE Meezan Index Fund,Index,True,37.1785
2021-01-18,F005,KSE Meezan Index Fund,Index,True,38.2751
2021-01-19,F005,KSE Meezan Index Fund,Index,True,38.5821
2021-01-20,F005,KSE Meezan Index Fund,Index,True,38.0356
2021-01-21,F005,KSE Meezan Index Fund,Index,True,38.0641
2021-01-22,F005,KSE Meezan Index Fund,Index,True,37.8338
2021-01-25,F005,KSE Meezan Index Fund,Index,True,36.846
2021-01-26,F005,KSE Meezan Index Fund,Index,True,37.7013
2021-01-27,F005,KSE Meezan Index Fund,Index,True,38.1372
2021-01-28,F005,KSE Meezan Index Fund,Index,True,38.4939
2021-01-29,F005,KSE Meezan Index Fund,Index,True,38.6698
2021-02-01,F005,KSE Meezan Index Fund,Index,True,38.0686
2021-02-02,F005,KSE Meezan Index Fund,Index,True,37.9214
2021-02-03,F005,KSE Meezan Index Fund,Index,True,38.4281
2021-02-04,F005,KSE Meezan Index Fund,Index,True,37.996
2021-02-05,F005,KSE Meezan Index Fund,Index,True,36.8374
2021-02-08,F005,KSE Meezan Index Fund,Index,True,36.8178
2021-02-09,F005,KSE Meezan Index Fund,Index,True,36.839
2021-02-10,F005,KSE Meezan Index Fund,Index,True,36.9931
2021-02-11,F005,KSE Meezan Index Fund,Index,True,37.433
2021-02-12,F005,KSE Meezan Index Fund,Index,True,37.8338
2021-02-15,F005,KSE Meezan Index Fund,Index,True,38.0527
2021-02-16,F005,KSE Meezan Index Fund,Index,True,38.7362
2021-02-17,F005,KSE Meezan Index Fund,Index,True,38.065
2021-02-18,F005,KSE Meezan Index Fund,Index,True,38.4068
2021-02-19,F005,KSE Meezan Index Fund,Index,True,38.8126
2021-02-22,F005,KSE Meezan Index Fund,Index,True,38.2811
2021-02-23,F005,KSE Meezan Index Fund,Index,True,37.6258
2021-02-24,F005,KSE Meezan Index Fund,Index,True,37.352
2021-02-25,F005,KSE Meezan Index Fund,Index,True,37.1211
2021-02-26,F005,KSE Meezan Index Fund,Index,True,37.5746
2021-03-01,F005,KSE Meezan Index Fund,Index,True,37.3653
2021-03-02,F005,KSE Meezan Index Fund,Index,True,37.0398
2021-03-03,F005,KSE Meezan Index Fund,Index,True,36.8349
2021-03-04,F005,KSE Meezan Index Fund,Index,True,37.4597
2021-03-05,F005,KSE Meezan Index Fund,Index,True,37.5567
2021-03-08,F005,KSE Meezan Index Fund,Index,True,37.5601
2021-03-09,F005,KSE Meezan Index Fund,Index,True,37.5972
2021-03-10,F005,KSE Meezan Index Fund,Index,True,38.3197
2021-03-11,F005,KSE Meezan Index Fund,Index,True,38.0393
2021-03-12,F005,KSE Meezan Index Fund,Index,True,38.7818
2021-03-15,F005,KSE Meezan Index Fund,Index,True,38.9818
2021-03-16,F005,KSE Meezan Index Fund,Index,True,38.9949
2021-03-17,F005,KSE Meezan Index Fund,Index,True,40.357
2021-03-18,F005,KSE Meezan Index Fund,Index,True,39.9009
2021-03-19,F005,KSE Meezan Index Fund,Index,True,39.814
2021-03-22,F005,KSE Meezan Index Fund,Index,True,39.2724
2021-03-23,F005,KSE Meezan Index Fund,Index,True,39.8537
2021-03-24,F005,KSE Meezan Index Fund,Index,True,40.8253
2021-03-25,F005,KSE Meezan Index Fund,Index,True,41.8104
2021-03-26,F005,KSE Meezan Index Fund,Index,True,42.5769
2021-03-29,F005,KSE Meezan Index Fund,Index,True,42.5705
2021-03-30,F005,KSE Meezan Index Fund,Index,True,42.4714
2021-03-31,F005,KSE Meezan Index Fund,Index,True,41.6515
2021-04-01,F005,KSE Meezan Index Fund,Index,True,42.8546
2021-04-02,F005,KSE Meezan Index Fund,Index,True,43.2196
2021-04-05,F005,KSE Meezan Index Fund,Index,True,43.0478
2021-04-06,F005,KSE Meezan Index Fund,Index,True,43.8952
2021-04-07,F005,KSE Meezan Index Fund,Index,True,43.4463
2021-04-08,F005,KSE Meezan Index Fund,Index,True,43.7811
2021-04-09,F005,KSE Meezan Index Fund,Index,True,43.7888
2021-04-12,F005,KSE Meezan Index Fund,Index,True,44.2584
2021-04-13,F005,KSE Meezan Index Fund,Index,True,44.3289
2021-04-14,F005,KSE Meezan Index Fund,Index,True,43.6
2021-04-15,F005,KSE Meezan Index Fund,Index,True,43.7484
2021-04-16,F005,KSE Meezan Index Fund,Index,True,44.4508
2021-04-19,F005,KSE Meezan Index Fund,Index,True,44.5415
2021-04-20,F005,KSE Meezan Index Fund,Index,True,45.0981
2021-04-21,F005,KSE Meezan Index Fund,Index,True,44.5942
2021-04-22,F005,KSE Meezan Index Fund,Index,True,44.6869
2021-04-23,F005,KSE Meezan Index Fund,Index,True,44.4323
2021-04-26,F005,KSE Meezan Index Fund,Index,True,44.9713
2021-04-27,F005,KSE Meezan Index Fund,Index,True,45.0985
2021-04-28,F005,KSE Meezan Index Fund,Index,True,45.6122
2021-04-29,F005,KSE Meezan Index Fund,Index,True,46.3676
2021-04-30,F005,KSE Meezan Index Fund,Index,True,46.8967
2021-05-03,F005,KSE Meezan Index Fund,Index,True,47.1767
2021-05-04,F005,KSE Meezan Index Fund,Index,True,46.6787
2021-05-05,F005,KSE Meezan Index Fund,Index,True,46.7899
2021-05-06,F005,KSE Meezan Index Fund,Index,True,46.5789
2021-05-07,F005,KSE Meezan Index Fund,Index,True,46.4833
2021-05-10,F005,KSE Meezan Index Fund,Index,True,46.3694
2021-05-11,F005,KSE Meezan Index Fund,Index,True,45.8909
2021-05-12,F005,KSE Meezan Index Fund,Index,True,44.8343
2021-05-13,F005,KSE Meezan Index Fund,Index,True,44.5534
2021-05-14,F005,KSE Meezan Index Fund,Index,True,44.7732
2021-05-17,F005,KSE Meezan Index Fund,Index,True,44.0968
2021-05-18,F005,KSE Meezan Index Fund,Index,True,44.2125
2021-05-19,F005,KSE Meezan Index Fund,Index,True,45.4117
2021-05-20,F005,KSE Meezan Index Fund,Index,True,46.1256
2021-05-21,F005,KSE Meezan Index Fund,Index,True,47.2227
2021-05-24,F005,KSE Meezan Index Fund,Index,True,47.5771
2021-05-25,F005,KSE Meezan Index Fund,Index,True,48.4144
2021-05-26,F005,KSE Meezan Index Fund,Index,True,48.0759
2021-05-27,F005,KSE Meezan Index Fund,Index,True,47.7895
2021-05-28,F005,KSE Meezan Index Fund,Index,True,46.2034
2021-05-31,F005,KSE Meezan Index Fund,Index,True,47.0277
2021-06-01,F005,KSE Meezan Index Fund,Index,True,48.0832
2021-06-02,F005,KSE Meezan Index Fund,Index,True,47.8538
2021-06-03,F005,KSE Meezan Index Fund,Index,True,47.8116
2021-06-04,F005,KSE Meezan Index Fund,Index,True,47.4588
2021-06-07,F005,KSE Meezan Index Fund,Index,True,47.8097
2021-06-08,F005,KSE Meezan Index Fund,Index,True,48.6246
2021-06-09,F005,KSE Meezan Index Fund,Index,True,47.6406
2021-06-10,F005,KSE Meezan Index Fund,Index,True,48.0095
2021-06-11,F005,KSE Meezan Index Fund,Index,True,47.953
2021-06-14,F005,KSE Meezan Index Fund,Index,True,48.1397
2021-06-15,F005,KSE Meezan Index Fund,Index,True,48.5434
2021-06-16,F005,KSE Meezan Index Fund,Index,True,48.5422
2021-06-17,F005,KSE Meezan Index Fund,Index,True,48.5943
2021-06-18,F005,KSE Meezan Index Fund,Index,True,48.5767
2021-06-21,F005,KSE Meezan Index Fund,Index,True,49.3071
2021-06-22,F005,KSE Meezan Index Fund,Index,True,49.6948
2021-06-23,F005,KSE Meezan Index Fund,Index,True,49.9576
2021-06-24,F005,KSE Meezan Index Fund,Index,True,49.253
2021-06-25,F005,KSE Meezan Index Fund,Index,True,49.1298
2021-06-28,F005,KSE Meezan Index Fund,Index,True,49.8227
2021-06-29,F005,KSE Meezan Index Fund,Index,True,49.9677
2021-06-30,F005,KSE Meezan Index Fund,Index,True,50.517
2021-07-01,F005,KSE Meezan Index Fund,Index,True,51.6983
2021-07-02,F005,KSE Meezan Index Fund,Index,True,52.4181
2021-07-05,F005,KSE Meezan Index Fund,Index,True,52.5036
2021-07-06,F005,KSE Meezan Index Fund,Index,True,52.1769
2021-07-07,F005,KSE Meezan Index Fund,Index,True,50.4667
2021-07-08,F005,KSE Meezan Index Fund,Index,True,50.3774
2021-07-09,F005,KSE Meezan Index Fund,Index,True,50.1851
2021-07-12,F005,KSE Meezan Index Fund,Index,True,50.4608
2021-07-13,F005,KSE Meezan Index Fund,Index,True,50.3811
2021-07-14,F005,KSE Meezan Index Fund,Index,True,50.1924
2021-07-15,F005,KSE Meezan Index Fund,Index,True,49.0524
2021-07-16,F005,KSE Meezan Index Fund,Index,True,48.4736
2021-07-19,F005,KSE Meezan Index Fund,Index,True,48.7943
2021-07-20,F005,KSE Meezan Index Fund,Index,True,49.9033
2021-07-21,F005,KSE Meezan Index Fund,Index,True,49.861
2021-07-22,F005,KSE Meezan Index Fund,Index,True,50.0944
2021-07-23,F005,KSE Meezan Index Fund,Index,True,50.7357
2021-07-26,F005,KSE Meezan Index Fund,Index,True,50.2222
2021-07-27,F005,KSE Meezan Index Fund,Index,True,50.4828
2021-07-28,F005,KSE Meezan Index Fund,Index,True,50.018
2021-07-29,F005,KSE Meezan Index Fund,Index,True,50.6013
2021-07-30,F005,KSE Meezan Index Fund,Index,True,50.7222
2021-08-02,F005,KSE Meezan Index Fund,Index,True,50.9403
2021-08-03,F005,KSE Meezan Index Fund,Index,True,50.4434
2021-08-04,F005,KSE Meezan Index Fund,Index,True,50.9283
2021-08-05,F005,KSE Meezan Index Fund,Index,True,52.3299
2021-08-06,F005,KSE Meezan Index Fund,Index,True,51.6662
2021-08-09,F005,KSE Meezan Index Fund,Index,True,51.4597
2021-08-10,F005,KSE Meezan Index Fund,Index,True,51.6362
2021-08-11,F005,KSE Meezan Index Fund,Index,True,52.1858
2021-08-12,F005,KSE Meezan Index Fund,Index,True,51.8281
2021-08-13,F005,KSE Meezan Index Fund,Index,True,49.9411
2021-08-16,F005,KSE Meezan Index Fund,Index,True,50.8445
2021-08-17,F005,KSE Meezan Index Fund,Index,True,51.3685
2021-08-18,F005,KSE Meezan Index Fund,Index,True,50.2262
2021-08-19,F005,KSE Meezan Index Fund,Index,True,49.8506
2021-08-20,F005,KSE Meezan Index Fund,Index,True,50.8878
2021-08-23,F005,KSE Meezan Index Fund,Index,True,51.8669
2021-08-24,F005,KSE Meezan Index Fund,Index,True,52.5216
2021-08-25,F005,KSE Meezan Index Fund,Index,True,52.4234
2021-08-26,F005,KSE Meezan Index Fund,Index,True,52.502
2021-08-27,F005,KSE Meezan Index Fund,Index,True,52.4347
2021-08-30,F005,KSE Meezan Index Fund,Index,True,53.2258
2021-08-31,F005,KSE Meezan Index Fund,Index,True,52.6421
2021-09-01,F005,KSE Meezan Index Fund,Index,True,52.1128
2021-09-02,F005,KSE Meezan Index Fund,Index,True,52.8191
2021-09-03,F005,KSE Meezan Index Fund,Index,True,52.8108
2021-09-06,F005,KSE Meezan Index Fund,Index,True,53.7794
2021-09-07,F005,KSE Meezan Index Fund,Index,True,53.3325
2021-09-08,F005,KSE Meezan Index Fund,Index,True,53.3169
2021-09-09,F005,KSE Meezan Index Fund,Index,True,52.7
2021-09-10,F005,KSE Meezan Index Fund,Index,True,52.7271
2021-09-13,F005,KSE Meezan Index Fund,Index,True,51.7358
2021-09-14,F005,KSE Meezan Index Fund,Index,True,51.4296
2021-09-15,F005,KSE Meezan Index Fund,Index,True,50.4909
2021-09-16,F005,KSE Meezan Index Fund,Index,True,50.9676
2021-09-17,F005,KSE Meezan Index Fund,Index,True,51.4638
2021-09-20,F005,KSE Meezan Index Fund,Index,True,50.3278
2021-09-21,F005,KSE Meezan Index Fund,Index,True,51.2217
2021-09-22,F005,KSE Meezan Index Fund,Index,True,52.9062
2021-09-23,F005,KSE Meezan Index Fund,Index,True,52.96
2021-09-24,F005,KSE Meezan Index Fund,Index,True,52.5409
2021-09-27,F005,KSE Meezan Index Fund,Index,True,54.492
2021-09-28,F005,KSE Meezan Index Fund,Index,True,53.5806
2021-09-29,F005,KSE Meezan Index Fund,Index,True,53.6171
2021-09-30,F005,KSE Meezan Index Fund,Index,True,53.7648
2021-10-01,F005,KSE Meezan Index Fund,Index,True,54.7276
2021-10-04,F005,KSE Meezan Index Fund,Index,True,55.0065
2021-10-05,F005,KSE Meezan Index Fund,Index,True,54.673
2021-10-06,F005,KSE Meezan Index Fund,Index,True,54.0199
2021-10-07,F005,KSE Meezan Index Fund,Index,True,53.8026
2021-10-08,F005,KSE Meezan Index Fund,Index,True,53.1209
2021-10-11,F005,KSE Meezan Index Fund,Index,True,53.1762
2021-10-12,F005,KSE Meezan Index Fund,Index,True,52.8085
2021-10-13,F005,KSE Meezan Index Fund,Index,True,51.8051
2021-10-14,F005,KSE Meezan Index Fund,Index,True,52.6721
2021-10-15,F005,KSE Meezan Index Fund,Index,True,52.3535
2021-10-18,F005,KSE Meezan Index Fund,Index,True,51.5124
2021-10-19,F005,KSE Meezan Index Fund,Index,True,51.4213
2021-10-20,F005,KSE Meezan Index Fund,Index,True,51.4886
2021-10-21,F005,KSE Meezan Index Fund,Index,True,50.3412
2021-10-22,F005,KSE Meezan Index Fund,Index,True,50.5794
2021-10-25,F005,KSE Meezan Index Fund,Index,True,49.9121
2021-10-26,F005,KSE Meezan Index Fund,Index,True,51.0433
2021-10-27,F005,KSE Meezan Index Fund,Index,True,51.4124
2021-10-28,F005,KSE Meezan Index Fund,Index,True,51.1667
2021-10-29,F005,KSE Meezan Index Fund,Index,True,50.6926
2021-11-01,F005,KSE Meezan Index Fund,Index,True,50.6447
2021-11-02,F005,KSE Meezan Index Fund,Index,True,51.0694
2021-11-03,F005,KSE Meezan Index Fund,Index,True,51.0739
2021-11-04,F005,KSE Meezan Index Fund,Index,True,50.9512
2021-11-05,F005,KSE Meezan Index Fund,Index,True,51.0113
2021-11-08,F005,KSE Meezan Index Fund,Index,True,50.6322
2021-11-09,F005,KSE Meezan Index Fund,Index,True,50.4276
2021-11-10,F005,KSE Meezan Index Fund,Index,True,49.0814
2021-11-11,F005,KSE Meezan Index Fund,Index,True,49.7233
2021-11-12,F005,KSE Meezan Index Fund,Index,True,49.9374
2021-11-15,F005,KSE Meezan Index Fund,Index,True,49.4562
2021-11-16,F005,KSE Meezan Index Fund,Index,True,50.6977
2021-11-17,F005,KSE Meezan Index Fund,Index,True,50.7764
2021-11-18,F005,KSE Meezan Index Fund,Index,True,50.1138
2021-11-19,F005,KSE Meezan Index Fund,Index,True,50.6929
2021-11-22,F005,KSE Meezan Index Fund,Index,True,50.9766
2021-11-23,F005,KSE Meezan Index Fund,Index,True,51.2595
2021-11-24,F005,KSE Meezan Index Fund,Index,True,50.9973
2021-11-25,F005,KSE Meezan Index Fund,Index,True,51.3174
2021-11-26,F005,KSE Meezan Index Fund,Index,True,51.1643
2021-11-29,F005,KSE Meezan Index Fund,Index,True,51.5555
2021-11-30,F005,KSE Meezan Index Fund,Index,True,50.3005
2021-12-01,F005,KSE Meezan Index Fund,Index,True,50.0379
2021-12-02,F005,KSE Meezan Index Fund,Index,True,51.1791
2021-12-03,F005,KSE Meezan Index Fund,Index,True,50.6903
2021-12-06,F005,KSE Meezan Index Fund,Index,True,50.3137
2021-12-07,F005,KSE Meezan Index Fund,Index,True,50.0418
2021-12-08,F005,KSE Meezan Index Fund,Index,True,49.2725
2021-12-09,F005,KSE Meezan Index Fund,Index,True,47.8787
2021-12-10,F005,KSE Meezan Index Fund,Index,True,47.7553
2021-12-13,F005,KSE Meezan Index Fund,Index,True,47.8597
2021-12-14,F005,KSE Meezan Index Fund,Index,True,47.8471
2021-12-15,F005,KSE Meezan Index Fund,Index,True,47.7771
2021-12-16,F005,KSE Meezan Index Fund,Index,True,47.8239
2021-12-17,F005,KSE Meezan Index Fund,Index,True,48.4799
2021-12-20,F005,KSE Meezan Index Fund,Index,True,48.3803
2021-12-21,F005,KSE Meezan Index Fund,Index,True,48.0395
2021-12-22,F005,KSE Meezan Index Fund,Index,True,47.8841
2021-12-23,F005,KSE Meezan Index Fund,Index,True,48.2649
2021-12-24,F005,KSE Meezan Index Fund,Index,True,49.1711
2021-12-27,F005,KSE Meezan Index Fund,Index,True,48.7902
2021-12-28,F005,KSE Meezan Index Fund,Index,True,48.8735
2021-12-29,F005,KSE Meezan Index Fund,Index,True,49.109
2021-12-30,F005,KSE Meezan Index Fund,Index,True,48.4959
2021-12-31,F005,KSE Meezan Index Fund,Index,True,48.5292
2022-01-03,F005,KSE Meezan Index Fund,Index,True,47.6249
2022-01-04,F005,KSE Meezan Index Fund,Index,True,46.5496
2022-01-05,F005,KSE Meezan Index Fund,Index,True,46.7911
2022-01-06,F005,KSE Meezan Index Fund,Index,True,46.5773
2022-01-07,F005,KSE Meezan Index Fund,Index,True,46.7193
2022-01-10,F005,KSE Meezan Index Fund,Index,True,46.7281
2022-01-11,F005,KSE Meezan Index Fund,Index,True,46.1546
2022-01-12,F005,KSE Meezan Index Fund,Index,True,46.1468
2022-01-13,F005,KSE Meezan Index Fund,Index,True,45.4264
2022-01-14,F005,KSE Meezan Index Fund,Index,True,46.2669
2022-01-17,F005,KSE Meezan Index Fund,Index,True,45.4708
2022-01-18,F005,KSE Meezan Index Fund,Index,True,45.3742
2022-01-19,F005,KSE Meezan Index Fund,Index,True,44.7784
2022-01-20,F005,KSE Meezan Index Fund,Index,True,45.1293
2022-01-21,F005,KSE Meezan Index Fund,Index,True,44.9538
2022-01-24,F005,KSE Meezan Index Fund,Index,True,44.6696
2022-01-25,F005,KSE Meezan Index Fund,Index,True,45.1838
2022-01-26,F005,KSE Meezan Index Fund,Index,True,45.22
2022-01-27,F005,KSE Meezan Index Fund,Index,True,45.5427
2022-01-28,F005,KSE Meezan Index Fund,Index,True,44.9809
2022-01-31,F005,KSE Meezan Index Fund,Index,True,44.1783
2022-02-01,F005,KSE Meezan Index Fund,Index,True,44.2584
2022-02-02,F005,KSE Meezan Index Fund,Index,True,44.0936
2022-02-03,F005,KSE Meezan Index Fund,Index,True,44.4712
2022-02-04,F005,KSE Meezan Index Fund,Index,True,44.4436
2022-02-07,F005,KSE Meezan Index Fund,Index,True,44.5808
2022-02-08,F005,KSE Meezan Index Fund,Index,True,43.6587
2022-02-09,F005,KSE Meezan Index Fund,Index,True,44.7488
2022-02-10,F005,KSE Meezan Index Fund,Index,True,44.6721
2022-02-11,F005,KSE Meezan Index Fund,Index,True,45.096
2022-02-14,F005,KSE Meezan Index Fund,Index,True,44.6247
2022-02-15,F005,KSE Meezan Index Fund,Index,True,44.8222
2022-02-16,F005,KSE Meezan Index Fund,Index,True,44.0818
2022-02-17,F005,KSE Meezan Index Fund,Index,True,44.3594
2022-02-18,F005,KSE Meezan Index Fund,Index,True,44.1728
2022-02-21,F005,KSE Meezan Index Fund,Index,True,44.2081
2022-02-22,F005,KSE Meezan Index Fund,Index,True,44.6278
2022-02-23,F005,KSE Meezan Index Fund,Index,True,43.9315
2022-02-24,F005,KSE Meezan Index Fund,Index,True,43.559
2022-02-25,F005,KSE Meezan Index Fund,Index,True,43.8362
2022-02-28,F005,KSE Meezan Index Fund,Index,True,45.0504
2022-03-01,F005,KSE Meezan Index Fund,Index,True,44.9884
2022-03-02,F005,KSE Meezan Index Fund,Index,True,45.353
2022-03-03,F005,KSE Meezan Index Fund,Index,True,45.309
2022-03-04,F005,KSE Meezan Index Fund,Index,True,46.4721
2022-03-07,F005,KSE Meezan Index Fund,Index,True,45.436
2022-03-08,F005,KSE Meezan Index Fund,Index,True,45.511
2022-03-09,F005,KSE Meezan Index Fund,Index,True,44.5684
2022-03-10,F005,KSE Meezan Index Fund,Index,True,43.1348
2022-03-11,F005,KSE Meezan Index Fund,Index,True,43.3197
2022-03-14,F005,KSE Meezan Index Fund,Index,True,43.4165
2022-03-15,F005,KSE Meezan Index Fund,Index,True,43.274
2022-03-16,F005,KSE Meezan Index Fund,Index,True,43.2324
2022-03-17,F005,KSE Meezan Index Fund,Index,True,44.9919
2022-03-18,F005,KSE Meezan Index Fund,Index,True,44.8597
2022-03-21,F005,KSE Meezan Index Fund,Index,True,45.1761
2022-03-22,F005,KSE Meezan Index Fund,Index,True,44.8137
2022-03-23,F005,KSE Meezan Index Fund,Index,True,45.0045
2022-03-24,F005,KSE Meezan Index Fund,Index,True,44.884
2022-03-25,F005,KSE Meezan Index Fund,Index,True,44.6633
2022-03-28,F005,KSE Meezan Index Fund,Index,True,45.7382
2022-03-29,F005,KSE Meezan Index Fund,Index,True,46.4574
2022-03-30,F005,KSE Meezan Index Fund,Index,True,46.5595
2022-03-31,F005,KSE Meezan Index Fund,Index,True,45.1843
2022-04-01,F005,KSE Meezan Index Fund,Index,True,44.9913
2022-04-04,F005,KSE Meezan Index Fund,Index,True,46.5911
2022-04-05,F005,KSE Meezan Index Fund,Index,True,46.471
2022-04-06,F005,KSE Meezan Index Fund,Index,True,47.157
2022-04-07,F005,KSE Meezan Index Fund,Index,True,48.0608
2022-04-08,F005,KSE Meezan Index Fund,Index,True,48.2177
2022-04-11,F005,KSE Meezan Index Fund,Index,True,47.7103
2022-04-12,F005,KSE Meezan Index Fund,Index,True,46.2199
2022-04-13,F005,KSE Meezan Index Fund,Index,True,46.6504
2022-04-14,F005,KSE Meezan Index Fund,Index,True,46.1759
2022-04-15,F005,KSE Meezan Index Fund,Index,True,46.301
2022-04-18,F005,KSE Meezan Index Fund,Index,True,45.5682
2022-04-19,F005,KSE Meezan Index Fund,Index,True,45.4302
2022-04-20,F005,KSE Meezan Index Fund,Index,True,45.4692
2022-04-21,F005,KSE Meezan Index Fund,Index,True,45.647
2022-04-22,F005,KSE Meezan Index Fund,Index,True,45.0047
2022-04-25,F005,KSE Meezan Index Fund,Index,True,45.7238
2022-04-26,F005,KSE Meezan Index Fund,Index,True,45.3882
2022-04-27,F005,KSE Meezan Index Fund,Index,True,44.4193
2022-04-28,F005,KSE Meezan Index Fund,Index,True,44.375
2022-04-29,F005,KSE Meezan Index Fund,Index,True,44.4134
2022-05-02,F005,KSE Meezan Index Fund,Index,True,44.5248
2022-05-03,F005,KSE Meezan Index Fund,Index,True,45.332
2022-05-04,F005,KSE Meezan Index Fund,Index,True,45.2117
2022-05-05,F005,KSE Meezan Index Fund,Index,True,45.1603
2022-05-06,F005,KSE Meezan Index Fund,Index,True,44.5316
2022-05-09,F005,KSE Meezan Index Fund,Index,True,45.0254
2022-05-10,F005,KSE Meezan Index Fund,Index,True,45.1522
2022-05-11,F005,KSE Meezan Index Fund,Index,True,44.9246
2022-05-12,F005,KSE Meezan Index Fund,Index,True,43.8311
2022-05-13,F005,KSE Meezan Index Fund,Index,True,44.6725
2022-05-16,F005,KSE Meezan Index Fund,Index,True,43.9783
2022-05-17,F005,KSE Meezan Index Fund,Index,True,43.6587
2022-05-18,F005,KSE Meezan Index Fund,Index,True,43.8805
2022-05-19,F005,KSE Meezan Index Fund,Index,True,43.2163
2022-05-20,F005,KSE Meezan Index Fund,Index,True,42.3954
2022-05-23,F005,KSE Meezan Index Fund,Index,True,41.2426
2022-05-24,F005,KSE Meezan Index Fund,Index,True,41.6465
2022-05-25,F005,KSE Meezan Index Fund,Index,True,41.3688
2022-05-26,F005,KSE Meezan Index Fund,Index,True,42.9605
2022-05-27,F005,KSE Meezan Index Fund,Index,True,42.4232
2022-05-30,F005,KSE Meezan Index Fund,Index,True,41.9328
2022-05-31,F005,KSE Meezan Index Fund,Index,True,41.6422
2022-06-01,F005,KSE Meezan Index Fund,Index,True,41.7913
2022-06-02,F005,KSE Meezan Index Fund,Index,True,41.5534
2022-06-03,F005,KSE Meezan Index Fund,Index,True,41.9017
2022-06-06,F005,KSE Meezan Index Fund,Index,True,41.3862
2022-06-07,F005,KSE Meezan Index Fund,Index,True,40.6603
2022-06-08,F005,KSE Meezan Index Fund,Index,True,39.7268
2022-06-09,F005,KSE Meezan Index Fund,Index,True,38.5952
2022-06-10,F005,KSE Meezan Index Fund,Index,True,38.3514
2022-06-13,F005,KSE Meezan Index Fund,Index,True,38.2175
2022-06-14,F005,KSE Meezan Index Fund,Index,True,37.9198
2022-06-15,F005,KSE Meezan Index Fund,Index,True,38.5487
2022-06-16,F005,KSE Meezan Index Fund,Index,True,39.1803
2022-06-17,F005,KSE Meezan Index Fund,Index,True,39.0262
2022-06-20,F005,KSE Meezan Index Fund,Index,True,38.1325
2022-06-21,F005,KSE Meezan Index Fund,Index,True,37.8676
2022-06-22,F005,KSE Meezan Index Fund,Index,True,37.5882
